# ground truth trajectory
# file: 'rgbd_dataset_freiburg1_xyz.bag'
# timestamp tx ty tz qx qy qz qw
1620704989.740554 0.0000 -0.0000 -0.0000 -0.0000 -0.0000 -0.0000 1.0000
1620704989.773888 0.0000 -0.0059 0.0500 -0.0000 -0.0000 -0.0000 1.0000
1620704989.807221 0.0000 -0.0118 0.1000 -0.0000 -0.0000 -0.0000 1.0000
1620704989.840554 0.0000 -0.0177 0.1500 -0.0000 -0.0000 -0.0000 1.0000
1620704989.873888 0.0000 -0.0237 0.2000 -0.0000 -0.0000 -0.0000 1.0000
1620704989.907221 0.0001 -0.0237 0.2065 -0.0000 0.0131 -0.0000 0.9999
1620704989.940554 0.0003 -0.0237 0.2131 -0.0000 0.0262 -0.0000 0.9997
1620704989.973887 0.0008 -0.0237 0.2196 -0.0000 0.0393 -0.0000 0.9992
1620704990.007221 0.0014 -0.0237 0.2261 -0.0000 0.0523 -0.0000 0.9986
1620704990.040554 0.0066 -0.0288 0.2759 -0.0000 0.0523 -0.0000 0.9986
1620704990.073887 0.0118 -0.0340 0.3256 -0.0000 0.0523 -0.0000 0.9986
1620704990.107221 0.0170 -0.0391 0.3753 -0.0000 0.0523 -0.0000 0.9986
1620704990.140554 0.0223 -0.0443 0.4250 -0.0000 0.0523 -0.0000 0.9986
1620704990.173887 0.0275 -0.0494 0.4748 -0.0000 0.0523 -0.0000 0.9986
1620704990.207221 0.0283 -0.0494 0.4813 -0.0000 0.0654 -0.0000 0.9979
1620704990.240554 0.0292 -0.0494 0.4877 -0.0000 0.0785 -0.0000 0.9969
1620704990.273887 0.0303 -0.0494 0.4942 -0.0000 0.0915 -0.0000 0.9958
1620704990.307220 0.0316 -0.0494 0.5006 -0.0000 0.1045 -0.0000 0.9945
1620704990.340554 0.0330 -0.0494 0.5070 -0.0000 0.1175 -0.0000 0.9931
1620704990.373887 0.0347 -0.0494 0.5133 -0.0000 0.1305 -0.0000 0.9914
1620704990.407220 0.0364 -0.0494 0.5196 -0.0000 0.1435 -0.0000 0.9897
1620704990.440554 0.0384 -0.0494 0.5259 -0.0000 0.1564 -0.0000 0.9877
