# color images
# file: 'rgbd_dataset_freiburg1_xyz.bag'
# timestamp filename
1620602888.939489 rgb/0.png
1620602888.972823 rgb/1.png
1620602889.006156 rgb/2.png
1620602889.039489 rgb/3.png
1620602889.072823 rgb/4.png
1620602889.106156 rgb/5.png
1620602889.139489 rgb/6.png
1620602889.172822 rgb/7.png
1620602889.206156 rgb/8.png
1620602889.239489 rgb/9.png
1620602889.272822 rgb/10.png
1620602889.306156 rgb/11.png
1620602889.339489 rgb/12.png
1620602889.372822 rgb/13.png
1620602889.406156 rgb/14.png
1620602889.439489 rgb/15.png
1620602889.472822 rgb/16.png
1620602889.506155 rgb/17.png
1620602889.539489 rgb/18.png
1620602889.572822 rgb/19.png
1620602889.606155 rgb/20.png
1620602889.639489 rgb/21.png
1620602889.672822 rgb/22.png
1620602889.706155 rgb/23.png
1620602889.739489 rgb/24.png
1620602889.772822 rgb/25.png
1620602889.806155 rgb/26.png
1620602889.839489 rgb/27.png
1620602889.872822 rgb/28.png
1620602889.906155 rgb/29.png
1620602889.939488 rgb/30.png
1620602889.972822 rgb/31.png
1620602890.006155 rgb/32.png
1620602890.039488 rgb/33.png
1620602890.072822 rgb/34.png
1620602890.106155 rgb/35.png
1620602890.139488 rgb/36.png
1620602890.172822 rgb/37.png
1620602890.206155 rgb/38.png
1620602890.239488 rgb/39.png
1620602890.272821 rgb/40.png
1620602890.306155 rgb/41.png
1620602890.339488 rgb/42.png
1620602890.372821 rgb/43.png
1620602890.406155 rgb/44.png
1620602890.439488 rgb/45.png
1620602890.472821 rgb/46.png
1620602890.506155 rgb/47.png
1620602890.539488 rgb/48.png
1620602890.572821 rgb/49.png
1620602890.606154 rgb/50.png
1620602890.639488 rgb/51.png
1620602890.672821 rgb/52.png
1620602890.706154 rgb/53.png
1620602890.739488 rgb/54.png
1620602890.772821 rgb/55.png
1620602890.806154 rgb/56.png
1620602890.839488 rgb/57.png
1620602890.872821 rgb/58.png
1620602890.906154 rgb/59.png
1620602890.939487 rgb/60.png
1620602890.972821 rgb/61.png
1620602891.006154 rgb/62.png
1620602891.039487 rgb/63.png
1620602891.072821 rgb/64.png
1620602891.106154 rgb/65.png
1620602891.139487 rgb/66.png
1620602891.172821 rgb/67.png
1620602891.206154 rgb/68.png
1620602891.239487 rgb/69.png
1620602891.272820 rgb/70.png
1620602891.306154 rgb/71.png
1620602891.339487 rgb/72.png
1620602891.372820 rgb/73.png
1620602891.406154 rgb/74.png
