# ground truth trajectory
# file: 'rgbd_dataset_freiburg1_xyz.bag'
# timestamp tx ty tz qx qy qz qw
1620594460.812944 0.9114 -1.6003 5.8375 0.0000 0.0000 0.0000 1.0000
1620594460.846277 0.9114 -1.6003 5.8075 0.0000 0.0000 0.0000 1.0000
1620594460.879611 0.9114 -1.6003 5.7775 0.0000 0.0000 0.0000 1.0000
1620594460.912944 0.9114 -1.6003 5.7475 0.0000 0.0000 0.0000 1.0000
1620594460.946277 0.9114 -1.6003 5.7175 0.0000 0.0000 0.0000 1.0000
1620594460.979610 0.9114 -1.6003 5.6875 0.0000 0.0000 0.0000 1.0000
1620594461.012944 0.9114 -1.6003 5.6575 0.0000 0.0000 0.0000 1.0000
1620594461.046277 0.9114 -1.6003 5.6275 0.0000 0.0000 0.0000 1.0000
1620594461.079610 0.9114 -1.6003 5.5975 0.0000 0.0000 0.0000 1.0000
1620594461.112944 0.9114 -1.6003 5.5675 0.0000 0.0000 0.0000 1.0000
1620594461.146277 0.9114 -1.6003 5.5375 0.0000 0.0000 0.0000 1.0000
1620594461.179610 0.9114 -1.6003 5.5075 0.0000 0.0000 0.0000 1.0000
1620594461.212944 0.9114 -1.6003 5.4775 0.0000 0.0000 0.0000 1.0000
1620594461.246277 0.9113 -1.6003 5.4475 0.0000 0.0000 0.0000 1.0000
1620594461.279610 0.9113 -1.6003 5.4175 0.0000 0.0000 0.0000 1.0000
1620594461.312943 0.9113 -1.6003 5.3875 0.0000 0.0000 0.0000 1.0000
1620594461.346277 0.9113 -1.6003 5.3575 0.0000 0.0000 0.0000 1.0000
1620594461.379610 0.9113 -1.6003 5.3275 0.0000 0.0000 0.0000 1.0000
1620594461.412943 0.9113 -1.6003 5.3275 0.0000 0.0026 0.0000 1.0000
1620594461.446277 0.9113 -1.6003 5.3275 0.0000 0.0053 0.0000 1.0000
1620594461.479610 0.9113 -1.6003 5.3275 0.0000 0.0079 0.0000 1.0000
1620594461.512943 0.9113 -1.6003 5.3275 0.0000 0.0105 0.0000 0.9999
1620594461.546277 0.9113 -1.6003 5.3275 0.0000 0.0131 0.0000 0.9999
1620594461.579610 0.9113 -1.6003 5.3275 0.0000 0.0157 0.0000 0.9999
1620594461.612943 0.9113 -1.6003 5.3275 0.0000 0.0183 0.0000 0.9998
1620594461.646276 0.9113 -1.6003 5.3275 0.0000 0.0210 0.0000 0.9998
1620594461.679610 0.9113 -1.6003 5.3275 0.0000 0.0236 0.0000 0.9997
1620594461.712943 0.9113 -1.6003 5.3275 0.0000 0.0262 0.0000 0.9997
1620594461.746276 0.9113 -1.6003 5.3275 0.0000 0.0288 0.0000 0.9996
1620594461.779610 0.9113 -1.6003 5.3275 0.0000 0.0314 0.0000 0.9995
1620594461.812943 0.9113 -1.6003 5.3275 0.0000 0.0341 0.0000 0.9994
1620594461.846276 0.9113 -1.6003 5.3275 0.0000 0.0367 0.0000 0.9993
1620594461.879610 0.9113 -1.6003 5.3275 0.0000 0.0393 0.0000 0.9992
1620594461.912943 0.9113 -1.6003 5.3275 0.0000 0.0419 0.0000 0.9991
1620594461.946276 0.9113 -1.6003 5.3275 0.0000 0.0445 0.0000 0.9990
1620594461.979609 0.9113 -1.6003 5.3275 0.0000 0.0471 0.0000 0.9989
1620594462.012943 0.9113 -1.6003 5.3275 0.0000 0.0497 0.0000 0.9988
1620594462.046276 0.9113 -1.6003 5.3275 0.0000 0.0524 0.0000 0.9986
1620594462.079609 0.9113 -1.6003 5.3275 0.0000 0.0550 0.0000 0.9985
1620594462.112943 0.9113 -1.6003 5.3275 0.0000 0.0576 0.0000 0.9983
1620594462.146276 0.9113 -1.6003 5.3275 0.0000 0.0602 0.0000 0.9982
1620594462.179609 0.9113 -1.6003 5.3275 0.0000 0.0628 0.0000 0.9980
1620594462.212943 0.9113 -1.6003 5.3275 0.0000 0.0654 0.0000 0.9979
1620594462.246276 0.9113 -1.6003 5.3275 0.0000 0.0680 0.0000 0.9977
1620594462.279609 0.9113 -1.6003 5.3275 0.0000 0.0707 0.0000 0.9975
1620594462.312943 0.9113 -1.6003 5.3275 0.0000 0.0733 0.0000 0.9973
1620594462.346276 0.9113 -1.6003 5.3275 0.0000 0.0759 0.0000 0.9971
1620594462.379609 0.9113 -1.6003 5.3275 0.0000 0.0785 0.0000 0.9969
1620594462.412942 0.9113 -1.6003 5.3275 0.0000 0.0811 0.0000 0.9967
1620594462.446276 0.9113 -1.6003 5.3275 0.0000 0.0837 0.0000 0.9965
1620594462.479609 0.9113 -1.6003 5.3275 0.0000 0.0863 0.0000 0.9963
