# ground truth trajectory
# file: 'rgbd_dataset_freiburg1_xyz.bag'
# timestamp tx ty tz qx qy qz qw
1620709108.723286 0.0000 -0.0000 -0.0000 -0.0000 -0.0000 -0.0000 1.0000
1620709108.756619 0.0000 -0.0018 0.0500 -0.0000 -0.0000 -0.0000 1.0000
1620709108.789953 0.0000 -0.0035 0.1000 -0.0000 -0.0000 -0.0000 1.0000
1620709108.823286 0.0000 -0.0053 0.1500 -0.0000 -0.0000 -0.0000 1.0000
1620709108.856619 0.0000 -0.0071 0.2000 -0.0000 -0.0000 -0.0000 1.0000
1620709108.889952 0.0000 -0.0088 0.2500 -0.0000 -0.0000 -0.0000 1.0000
1620709108.923286 0.0000 -0.0088 0.2513 -0.0000 0.0131 -0.0000 0.9999
1620709108.956619 0.0001 -0.0088 0.2526 -0.0000 0.0262 -0.0000 0.9997
1620709108.989952 0.0002 -0.0088 0.2539 -0.0000 0.0393 -0.0000 0.9992
1620709109.023286 0.0003 -0.0088 0.2552 -0.0000 0.0523 -0.0000 0.9986
1620709109.056619 0.0004 -0.0088 0.2565 -0.0000 0.0654 -0.0000 0.9979
1620709109.089952 0.0006 -0.0088 0.2578 -0.0000 0.0785 -0.0000 0.9969
1620709109.123286 0.0008 -0.0088 0.2591 -0.0000 0.0915 -0.0000 0.9958
1620709109.156619 0.0011 -0.0088 0.2604 -0.0000 0.1045 -0.0000 0.9945
1620709109.189952 0.0014 -0.0088 0.2617 -0.0000 0.1175 -0.0000 0.9931
1620709109.223285 0.0017 -0.0088 0.2629 -0.0000 0.1305 -0.0000 0.9914
1620709109.256619 0.0021 -0.0088 0.2642 -0.0000 0.1435 -0.0000 0.9897
1620709109.289952 0.0024 -0.0088 0.2654 -0.0000 0.1564 -0.0000 0.9877
1620709109.323285 0.0029 -0.0088 0.2667 -0.0000 0.1693 -0.0000 0.9856
1620709109.356619 0.0033 -0.0088 0.2679 -0.0000 0.1822 -0.0000 0.9833
1620709109.389952 0.0038 -0.0088 0.2691 -0.0000 0.1951 -0.0000 0.9808
1620709109.423285 0.0043 -0.0088 0.2703 -0.0000 0.2079 -0.0000 0.9781
1620709109.456619 0.0049 -0.0088 0.2715 -0.0000 0.2207 -0.0000 0.9753
1620709109.489952 0.0054 -0.0088 0.2727 -0.0000 0.2334 -0.0000 0.9724
1620709109.523285 0.0061 -0.0088 0.2739 -0.0000 0.2462 -0.0000 0.9692
1620709109.556618 0.0067 -0.0088 0.2750 -0.0000 0.2588 -0.0000 0.9659
1620709109.589952 0.0074 -0.0088 0.2761 -0.0000 0.2714 -0.0000 0.9625
1620709109.623285 0.0081 -0.0088 0.2772 -0.0000 0.2840 -0.0000 0.9588
1620709109.656618 0.0088 -0.0088 0.2783 -0.0000 0.2965 -0.0000 0.9550
1620709109.689952 0.0095 -0.0088 0.2794 -0.0000 0.3090 -0.0000 0.9511
1620709109.723285 0.0103 -0.0088 0.2804 -0.0000 0.3214 -0.0000 0.9469
1620709109.756618 0.0111 -0.0088 0.2815 -0.0000 0.3338 -0.0000 0.9426
1620709109.789952 0.0120 -0.0088 0.2825 -0.0000 0.3461 -0.0000 0.9382
1620709109.823285 0.0128 -0.0088 0.2835 -0.0000 0.3584 -0.0000 0.9336
1620709109.856618 0.0137 -0.0088 0.2844 -0.0000 0.3706 -0.0000 0.9288
1620709109.889951 0.0146 -0.0088 0.2854 -0.0000 0.3827 -0.0000 0.9239
1620709109.923285 0.0156 -0.0088 0.2863 -0.0000 0.3947 -0.0000 0.9188
1620709109.956618 0.0165 -0.0088 0.2872 -0.0000 0.4067 -0.0000 0.9135
1620709109.989951 0.0175 -0.0088 0.2880 -0.0000 0.4187 -0.0000 0.9081
1620709110.023285 0.0185 -0.0088 0.2889 -0.0000 0.4305 -0.0000 0.9026
1620709110.056618 0.0196 -0.0088 0.2897 -0.0000 0.4423 -0.0000 0.8969
1620709110.089951 0.0206 -0.0088 0.2904 -0.0000 0.4540 -0.0000 0.8910
1620709110.123285 0.0217 -0.0088 0.2912 -0.0000 0.4656 -0.0000 0.8850
1620709110.156618 0.0228 -0.0088 0.2919 -0.0000 0.4772 -0.0000 0.8788
1620709110.189951 0.0239 -0.0088 0.2926 -0.0000 0.4886 -0.0000 0.8725
1620709110.223284 0.0250 -0.0088 0.2933 -0.0000 0.5000 -0.0000 0.8660
1620709110.256618 0.0683 -0.0065 0.3183 -0.0000 0.5000 -0.0000 0.8660
1620709110.289951 0.1116 -0.0041 0.3433 -0.0000 0.5000 -0.0000 0.8660
1620709110.323284 0.1549 -0.0018 0.3683 -0.0000 0.5000 -0.0000 0.8660
1620709110.356618 0.1982 -0.0018 0.3933 -0.0000 0.5000 -0.0000 0.8660
1620709110.389951 0.2415 -0.0024 0.4183 -0.0000 0.5000 -0.0000 0.8660
1620709110.423284 0.2848 -0.0031 0.4433 -0.0000 0.5000 -0.0000 0.8660
1620709110.456618 0.3281 -0.0037 0.4683 -0.0000 0.5000 -0.0000 0.8660
1620709110.489951 0.3714 -0.0043 0.4933 -0.0000 0.5000 -0.0000 0.8660
1620709110.523284 0.4147 -0.0049 0.5183 -0.0000 0.5000 -0.0000 0.8660
1620709110.556617 0.4580 -0.0056 0.5433 -0.0000 0.5000 -0.0000 0.8660
1620709110.589951 0.5013 -0.0062 0.5683 -0.0000 0.5000 -0.0000 0.8660
1620709110.623284 0.5446 -0.0068 0.5933 -0.0000 0.5000 -0.0000 0.8660
1620709110.656617 0.5879 -0.0075 0.6183 -0.0000 0.5000 -0.0000 0.8660
1620709110.689951 0.6312 -0.0081 0.6433 -0.0000 0.5000 -0.0000 0.8660
1620709110.723284 0.6745 -0.0090 0.6683 -0.0000 0.5000 -0.0000 0.8660
1620709110.756617 0.7178 -0.0099 0.6933 -0.0000 0.5000 -0.0000 0.8660
