# ground truth trajectory
# file: 'rgbd_dataset_freiburg1_xyz.bag'
# timestamp tx ty tz qx qy qz qw
1620709339.114200 0.0000 -0.0000 -0.0000 -0.0000 -0.0000 -0.0000 1.0000
1620709339.147533 0.0000 -0.0018 0.0500 -0.0000 -0.0000 -0.0000 1.0000
1620709339.180866 0.0000 -0.0035 0.1000 -0.0000 -0.0000 -0.0000 1.0000
1620709339.214200 0.0000 -0.0053 0.1500 -0.0000 -0.0000 -0.0000 1.0000
1620709339.247533 0.0000 -0.0071 0.2000 -0.0000 -0.0000 -0.0000 1.0000
1620709339.280866 0.0000 -0.0088 0.2500 -0.0000 -0.0000 -0.0000 1.0000
1620709339.314199 0.0000 -0.0106 0.3000 -0.0000 -0.0000 -0.0000 1.0000
1620709339.347533 0.0000 -0.0123 0.3500 -0.0000 -0.0000 -0.0000 1.0000
1620709339.380866 0.0000 -0.0141 0.4000 -0.0000 -0.0000 -0.0000 1.0000
1620709339.414199 0.0000 -0.0159 0.4500 -0.0000 -0.0000 -0.0000 1.0000
1620709339.447533 0.0000 -0.0176 0.5000 -0.0000 -0.0000 -0.0000 1.0000
1620709339.480866 0.0000 -0.0194 0.5500 -0.0000 -0.0000 -0.0000 1.0000
1620709339.514199 0.0000 -0.0212 0.6000 -0.0000 -0.0000 -0.0000 1.0000
1620709339.547533 0.0000 -0.0229 0.6500 -0.0000 -0.0000 -0.0000 1.0000
1620709339.580866 0.0000 -0.0247 0.7000 -0.0000 -0.0000 -0.0000 1.0000
1620709339.614199 0.0000 -0.0265 0.7500 -0.0000 -0.0000 -0.0000 1.0000
1620709339.647532 0.0000 -0.0282 0.8000 -0.0000 -0.0000 -0.0000 1.0000
1620709339.680866 0.0000 -0.0300 0.8500 -0.0000 -0.0000 -0.0000 1.0000
1620709339.714199 0.0000 -0.0317 0.9000 -0.0000 -0.0000 -0.0000 1.0000
1620709339.747532 0.0000 -0.0335 0.9500 -0.0000 -0.0000 -0.0000 1.0000
1620709339.780866 0.0000 -0.0353 1.0000 -0.0000 -0.0000 -0.0000 1.0000
1620709339.814199 0.0000 -0.0370 1.0500 -0.0000 -0.0000 -0.0000 1.0000
1620709339.847532 0.0000 -0.0388 1.1000 -0.0000 -0.0000 -0.0000 1.0000
1620709339.880866 0.0000 -0.0406 1.1500 -0.0000 -0.0000 -0.0000 1.0000
1620709339.914199 0.0000 -0.0423 1.2000 -0.0000 -0.0000 -0.0000 1.0000
1620709339.947532 0.0000 -0.0441 1.2500 -0.0000 -0.0000 -0.0000 1.0000
1620709339.980865 0.0000 -0.0459 1.3000 -0.0000 -0.0000 -0.0000 1.0000
1620709340.014199 0.0000 -0.0476 1.3500 -0.0000 -0.0000 -0.0000 1.0000
1620709340.047532 0.0000 -0.0494 1.4000 -0.0000 -0.0000 -0.0000 1.0000
1620709340.080865 0.0000 -0.0512 1.4500 -0.0000 -0.0000 -0.0000 1.0000
1620709340.114199 0.0000 -0.0529 1.5000 -0.0000 -0.0000 -0.0000 1.0000
1620709340.147532 0.0000 -0.0547 1.5500 -0.0000 -0.0000 -0.0000 1.0000
1620709340.180865 0.0000 -0.0564 1.6000 -0.0000 -0.0000 -0.0000 1.0000
1620709340.214199 0.0000 -0.0582 1.6500 -0.0000 -0.0000 -0.0000 1.0000
1620709340.247532 0.0000 -0.0600 1.7000 -0.0000 -0.0000 -0.0000 1.0000
1620709340.280865 0.0000 -0.0617 1.7500 -0.0000 -0.0000 -0.0000 1.0000
1620709340.314198 0.0000 -0.0635 1.8000 -0.0000 -0.0000 -0.0000 1.0000
1620709340.347532 0.0000 -0.0653 1.8500 -0.0000 -0.0000 -0.0000 1.0000
1620709340.380865 0.0000 -0.0653 1.8513 -0.0000 0.0131 -0.0000 0.9999
1620709340.414198 0.0001 -0.0653 1.8526 -0.0000 0.0262 -0.0000 0.9997
1620709340.447532 0.0002 -0.0653 1.8539 -0.0000 0.0393 -0.0000 0.9992
1620709340.480865 0.0003 -0.0653 1.8552 -0.0000 0.0523 -0.0000 0.9986
1620709340.514198 0.0004 -0.0653 1.8565 -0.0000 0.0654 -0.0000 0.9979
1620709340.547532 0.0006 -0.0653 1.8578 -0.0000 0.0785 -0.0000 0.9969
1620709340.580865 0.0008 -0.0653 1.8591 -0.0000 0.0915 -0.0000 0.9958
1620709340.614198 0.0011 -0.0653 1.8604 -0.0000 0.1045 -0.0000 0.9945
1620709340.647532 0.0014 -0.0653 1.8616 -0.0000 0.1175 -0.0000 0.9931
1620709340.680865 0.0017 -0.0653 1.8629 -0.0000 0.1305 -0.0000 0.9914
1620709340.714198 0.0021 -0.0653 1.8642 -0.0000 0.1435 -0.0000 0.9897
1620709340.747531 0.0024 -0.0653 1.8654 -0.0000 0.1564 -0.0000 0.9877
1620709340.780865 0.0029 -0.0653 1.8667 -0.0000 0.1693 -0.0000 0.9856
1620709340.814198 0.0033 -0.0653 1.8679 -0.0000 0.1822 -0.0000 0.9833
1620709340.847531 0.0038 -0.0653 1.8691 -0.0000 0.1951 -0.0000 0.9808
1620709340.880865 0.0043 -0.0653 1.8703 -0.0000 0.2079 -0.0000 0.9781
1620709340.914198 0.0049 -0.0653 1.8715 -0.0000 0.2207 -0.0000 0.9753
1620709340.947531 0.0054 -0.0653 1.8727 -0.0000 0.2334 -0.0000 0.9724
1620709340.980865 0.0061 -0.0653 1.8738 -0.0000 0.2462 -0.0000 0.9692
1620709341.014198 0.0067 -0.0653 1.8750 -0.0000 0.2588 -0.0000 0.9659
1620709341.047531 0.0074 -0.0653 1.8761 -0.0000 0.2714 -0.0000 0.9625
1620709341.080864 0.0081 -0.0653 1.8772 -0.0000 0.2840 -0.0000 0.9588
1620709341.114198 0.0088 -0.0653 1.8783 -0.0000 0.2965 -0.0000 0.9550
1620709341.147531 0.0095 -0.0653 1.8794 -0.0000 0.3090 -0.0000 0.9511
1620709341.180864 0.0103 -0.0653 1.8804 -0.0000 0.3214 -0.0000 0.9469
1620709341.214198 0.0111 -0.0653 1.8814 -0.0000 0.3338 -0.0000 0.9426
1620709341.247531 0.0120 -0.0653 1.8824 -0.0000 0.3461 -0.0000 0.9382
1620709341.280864 0.0128 -0.0653 1.8834 -0.0000 0.3584 -0.0000 0.9336
1620709341.314198 0.0137 -0.0653 1.8844 -0.0000 0.3706 -0.0000 0.9288
1620709341.347531 0.0146 -0.0653 1.8853 -0.0000 0.3827 -0.0000 0.9239
1620709341.380864 0.0500 -0.0639 1.9207 -0.0000 0.3827 -0.0000 0.9239
1620709341.414197 0.0854 -0.0625 1.9560 -0.0000 0.3827 -0.0000 0.9239
1620709341.447531 0.1207 -0.0611 1.9914 -0.0000 0.3827 -0.0000 0.9239
1620709341.480864 0.1561 -0.0597 2.0267 -0.0000 0.3827 -0.0000 0.9239
1620709341.514197 0.1914 -0.0583 2.0621 -0.0000 0.3827 -0.0000 0.9239
1620709341.547531 0.2268 -0.0569 2.0975 -0.0000 0.3827 -0.0000 0.9239
1620709341.580864 0.2621 -0.0555 2.1328 -0.0000 0.3827 -0.0000 0.9239
1620709341.614197 0.2975 -0.0541 2.1682 -0.0000 0.3827 -0.0000 0.9239
1620709341.647531 0.3328 -0.0527 2.2035 -0.0000 0.3827 -0.0000 0.9239
1620709341.680864 0.3682 -0.0537 2.2389 -0.0000 0.3827 -0.0000 0.9239
1620709341.714197 0.4036 -0.0546 2.2742 -0.0000 0.3827 -0.0000 0.9239
1620709341.747530 0.4045 -0.0546 2.2751 -0.0000 0.3947 -0.0000 0.9188
1620709341.780864 0.4055 -0.0546 2.2760 -0.0000 0.4067 -0.0000 0.9135
1620709341.814197 0.4064 -0.0546 2.2769 -0.0000 0.4187 -0.0000 0.9081
1620709341.847530 0.4074 -0.0546 2.2777 -0.0000 0.4305 -0.0000 0.9026
1620709341.880864 0.4085 -0.0546 2.2785 -0.0000 0.4423 -0.0000 0.8969
1620709341.914197 0.4095 -0.0546 2.2793 -0.0000 0.4540 -0.0000 0.8910
1620709341.947530 0.4106 -0.0546 2.2801 -0.0000 0.4656 -0.0000 0.8850
1620709341.980864 0.4518 -0.0553 2.3084 -0.0000 0.4656 -0.0000 0.8850
1620709342.014197 0.4930 -0.0560 2.3367 -0.0000 0.4656 -0.0000 0.8850
1620709342.047530 0.5342 -0.0568 2.3650 -0.0000 0.4656 -0.0000 0.8850
1620709342.080863 0.5754 -0.0575 2.3934 -0.0000 0.4656 -0.0000 0.8850
1620709342.114197 0.6166 -0.0582 2.4217 -0.0000 0.4656 -0.0000 0.8850
1620709342.147530 0.6578 -0.0589 2.4500 -0.0000 0.4656 -0.0000 0.8850
1620709342.180863 0.6990 -0.0597 2.4783 -0.0000 0.4656 -0.0000 0.8850
1620709342.214197 0.7402 -0.0604 2.5066 -0.0000 0.4656 -0.0000 0.8850
1620709342.247530 0.7413 -0.0604 2.5074 -0.0000 0.4772 -0.0000 0.8788
1620709342.280863 0.7424 -0.0604 2.5081 -0.0000 0.4886 -0.0000 0.8725
1620709342.314197 0.7436 -0.0604 2.5087 -0.0000 0.5000 -0.0000 0.8660
1620709342.347530 0.7447 -0.0604 2.5094 -0.0000 0.5113 -0.0000 0.8594
1620709342.380863 0.7459 -0.0604 2.5100 -0.0000 0.5225 -0.0000 0.8526
